,TransactionID,Date,CustomerID,ProductID,ProductName,Quantity,Price,TotalSales,PaymentType,CustomerAge
3984,9256,2035-09-09,177,1042,Book G,15,70.73,4010.96,Cash,48
3985,9823,2024-11-29,366,1016,Book R,11,181.19,692.03,Cash,80
3986,1130,2030-05-23,935,1001,Book N,10,170.56,116.17,Debit Card,7
3987,4899,2033-03-15,126,1058,Book G,0,30.64,3374.52,Paypal,15
3988,2919,2028-01-19,448,1081,Book I,9,69.62,3299.06,Paypal,76
3989,9405,2035-02-28,899,1079,Book R,15,195.45,4290.17,Credit Card,3
3990,8124,2031-07-04,578,1045,Book L,7,112.98,251.13,Debit Card,63
3991,9192,2029-08-10,356,1083,Book D,4,82.89,3552.37,Credit Card,40
3992,6333,2030-06-04,339,1011,Book J,4,10.25,2972.92,Credit Card,35
3993,6687,2027-03-03,357,1073,Book J,11,121.48,4577.26,Debit Card,2
3994,209,2032-02-25,117,1049,Book N,13,188.07,1784.62,Credit Card,52
3995,3255,2030-05-11,900,1082,Book M,19,184.23,1125.34,Credit Card,84
3996,2796,2033-06-10,540,1085,Book N,12,170.02,4932.09,Debit Card,76
3997,4056,2027-06-23,263,1035,Book N,8,115.36,4259.57,Paypal,39
3998,9725,2032-08-06,386,1097,Book N,2,184.31,2058.9,Credit Card,37
3999,799,2025-04-30,258,1060,Book H,5,159.46,2689.47,Paypal,26
4000,9201,2026-03-14,844,1076,Book G,2,9.01,1241.58,Debit Card,73
4001,735,2036-05-23,657,1009,Book K,0,103.16,3983.52,Cash,16
4002,2245,2032-06-22,92,1023,Book A,4,189.45,970.0,Paypal,17
4003,179,2035-11-05,739,1085,Book B,10,187.87,2060.08,Debit Card,95
4004,9263,2034-06-20,607,1038,Book K,7,32.93,3143.97,Debit Card,38
4005,7170,2034-02-04,79,1004,Book O,18,38.26,1593.73,Debit Card,5
4006,1175,2033-08-10,803,1031,Book F,4,69.03,370.46,Credit Card,45
4007,5045,2033-06-18,106,1086,Book B,19,57.79,688.44,Paypal,89
4008,6798,2028-03-08,370,1033,Book B,14,110.63,3827.86,Credit Card,27
4009,9197,2026-10-03,202,1073,Book E,16,16.76,4294.9,Paypal,34
4010,1832,2031-08-06,993,1099,Book M,18,133.19,669.1,Debit Card,98
4011,9315,2027-03-25,946,1045,Book E,4,122.69,598.46,Cash,5
4012,9998,2024-01-26,114,1076,Book L,3,38.7,1718.03,Debit Card,99
4013,8073,2027-01-19,847,1032,Book J,13,154.07,3841.39,Credit Card,98
4014,7811,2028-02-01,778,1096,Book S,5,98.91,4590.53,Paypal,27
4015,7435,2026-07-09,172,1045,Book M,15,62.76,1634.8,Credit Card,2
4016,3202,2026-12-02,715,1075,Book B,3,64.87,3576.58,Debit Card,27
4017,199,2025-08-28,631,1018,Book I,13,95.63,632.83,Credit Card,62
4018,8105,2036-07-04,770,1007,Book A,0,69.95,3036.3,Debit Card,17
4019,7087,2025-08-06,79,1055,Book H,10,186.85,1820.53,Cash,6
4020,9380,2029-05-01,254,1069,Book H,14,8.63,3018.04,Credit Card,37
4021,1098,2032-06-20,24,1059,Book J,8,59.94,1773.25,Credit Card,4
4022,549,2033-02-16,691,1074,Book S,19,107.39,441.05,Credit Card,49
4023,7069,2023-10-02,782,1088,Book O,5,181.49,1696.66,Credit Card,5
4024,8860,2025-07-30,871,1010,Book I,17,158.33,4249.12,Cash,65
4025,6517,2023-08-31,896,1038,Book P,11,179.11,604.96,Paypal,97
4026,4657,2036-06-06,193,1035,Book J,7,136.82,4429.78,Paypal,66
4027,6776,2032-03-04,178,1050,Book J,16,178.35,416.73,Paypal,96
4028,3370,2026-01-19,735,1010,Book J,6,68.97,3056.48,Cash,95
4029,6852,2028-12-11,702,1010,Book A,0,183.61,4412.28,Paypal,8
4030,2533,2026-06-10,554,1068,Book E,18,184.34,2892.43,Credit Card,14
4031,1635,2026-07-11,982,1009,Book M,10,180.43,178.48,Credit Card,68
4032,2315,2025-02-06,654,1030,Book S,17,45.9,3178.21,Debit Card,30
4033,6809,2028-04-03,751,1067,Book E,6,17.85,2364.8,Paypal,13
4034,7045,2024-10-22,398,1001,Book L,8,111.52,1754.09,Credit Card,97
4035,6075,2027-05-17,286,1080,Book F,11,66.01,3247.3,Credit Card,71
4036,2816,2031-11-19,20,1052,Book L,19,54.91,4565.86,Credit Card,50
4037,3438,2026-10-08,844,1009,Book T,5,75.39,1359.1,Cash,32
4038,4072,2035-10-09,831,1055,Book G,19,170.71,883.58,Debit Card,17
4039,4255,2026-07-12,230,1043,Book B,7,181.24,3063.94,Cash,59
4040,67,2030-07-16,714,1064,Book H,13,45.63,1879.26,Credit Card,2
4041,8969,2032-07-09,308,1015,Book E,11,120.84,612.81,Debit Card,50
4042,617,2036-04-18,993,1093,Book O,7,153.67,1812.85,Credit Card,9
4043,1119,2036-05-24,828,1028,Book K,14,77.36,1959.1,Credit Card,10
4044,3261,2033-11-24,78,1099,Book A,1,107.62,2734.59,Paypal,5
4045,3402,2024-06-18,982,1047,Book T,16,8.75,2994.96,Debit Card,76
4046,3693,2035-11-14,166,1062,Book R,19,116.64,2971.83,Debit Card,8
4047,938,2027-04-11,947,1033,Book P,5,20.99,3456.3,Debit Card,46
4048,6759,2031-12-20,347,1076,Book S,4,89.9,3118.25,Debit Card,76
4049,2573,2031-05-23,464,1099,Book T,2,98.99,101.86,Paypal,16
4050,5826,2035-04-11,263,1011,Book L,10,83.59,1010.62,Paypal,71
4051,6473,2023-09-06,255,1093,Book B,14,122.61,2452.3,Cash,48
4052,623,2031-08-04,986,1067,Book E,11,172.27,3120.44,Cash,9
4053,1682,2031-10-08,959,1009,Book A,1,139.97,2416.81,Credit Card,68
4054,2127,2023-08-14,437,1085,Book F,15,6.46,4042.78,Paypal,46
4055,788,2028-01-25,229,1062,Book F,5,37.35,2271.32,Paypal,80
4056,3333,2030-02-23,483,1096,Book I,18,190.1,467.39,Credit Card,10
4057,5141,2031-02-08,489,1018,Book O,15,176.24,1347.91,Cash,2
4058,1093,2028-04-06,364,1066,Book S,14,126.38,3832.83,Debit Card,0
4059,3892,2034-08-28,11,1047,Book T,5,142.84,1433.98,Paypal,41
4060,4413,2034-01-30,868,1062,Book J,18,32.68,1340.72,Credit Card,93
4061,5136,2029-08-08,774,1098,Book K,14,124.71,4539.15,Credit Card,55
4062,7383,2029-03-29,854,1088,Book A,3,177.12,4311.05,Debit Card,91
4063,6082,2029-12-05,164,1097,Book M,1,188.45,4861.68,Credit Card,92
4064,3281,2032-01-21,849,1011,Book T,7,20.88,1945.51,Credit Card,24
4065,9311,2026-06-06,518,1019,Book G,7,181.43,793.18,Cash,51
4066,2202,2023-05-10,421,1000,Book G,14,177.13,2932.25,Cash,99
4067,1161,2023-06-04,166,1055,Book E,1,154.04,1779.14,Paypal,84
4068,5712,2032-07-23,28,1021,Book J,4,16.21,1457.24,Credit Card,55
4069,3593,2030-03-29,832,1083,Book S,10,94.96,3395.11,Cash,2
4070,9404,2032-10-24,206,1087,Book N,0,113.77,4782.65,Cash,71
4071,9955,2035-06-22,840,1032,Book N,19,181.27,2695.45,Debit Card,14
4072,6396,2031-04-16,728,1021,Book M,2,98.66,3066.05,Cash,3
4073,4251,2031-06-30,917,1027,Book L,3,65.05,471.67,Debit Card,10
4074,479,2036-06-30,248,1031,Book R,8,43.17,888.54,Debit Card,82
4075,1353,2024-12-13,709,1015,Book T,17,153.16,3067.11,Cash,50
4076,5688,2025-09-05,709,1069,Book O,1,75.05,2552.94,Cash,58
4077,5832,2029-12-17,157,1041,Book S,15,189.55,3059.55,Debit Card,75
4078,2648,2032-02-10,955,1072,Book I,3,79.55,149.71,Debit Card,72
4079,9490,2032-02-18,161,1041,Book I,14,40.21,2047.18,Paypal,69
4080,6730,2034-08-17,959,1062,Book K,5,50.35,2715.51,Debit Card,34
4081,6428,2025-03-29,550,1052,Book R,18,132.28,4626.95,Debit Card,27
4082,6671,2026-05-22,790,1032,Book R,2,80.58,371.21,Credit Card,99
4083,2590,2036-01-25,875,1096,Book S,10,59.82,66.59,Credit Card,38
4084,1034,2024-01-15,441,1003,Book O,4,188.17,2727.32,Paypal,90
4085,4795,2028-04-16,3,1093,Book L,2,119.9,501.43,Credit Card,37
4086,5598,2028-05-11,785,1002,Book D,14,140.86,1711.98,Credit Card,36
4087,2599,2034-01-10,255,1000,Book E,6,148.52,1092.84,Credit Card,10
4088,9016,2030-01-06,15,1032,Book I,13,102.06,1412.24,Debit Card,82
4089,4716,2034-11-08,774,1035,Book T,9,113.89,4183.97,Debit Card,82
4090,8560,2026-09-04,416,1020,Book L,5,102.65,2380.78,Credit Card,31
4091,4555,2034-05-22,159,1024,Book S,4,95.66,1064.47,Credit Card,19
4092,7620,2028-09-16,259,1095,Book R,5,96.2,4572.07,Credit Card,33
4093,4780,2027-05-31,414,1073,Book I,0,47.09,4775.31,Credit Card,78
4094,9466,2027-09-28,663,1037,Book P,18,85.28,4766.5,Debit Card,74
4095,3718,2034-12-15,242,1095,Book F,14,89.04,478.43,Debit Card,93
4096,4650,2035-08-09,45,1023,Book I,6,173.12,131.33,Cash,50
4097,345,2031-08-01,625,1013,Book M,13,21.61,707.93,Paypal,22
4098,4163,2023-06-12,853,1048,Book A,0,83.45,2433.06,Paypal,62
4099,1872,2033-09-15,717,1091,Book R,4,86.97,3920.86,Paypal,0
4100,5616,2030-03-12,948,1095,Book R,3,140.36,4670.53,Debit Card,40
4101,7692,2033-10-17,463,1042,Book S,2,142.21,4924.62,Credit Card,26
4102,9699,2032-05-13,589,1013,Book O,3,63.55,1189.85,Paypal,65
4103,2889,2023-11-25,988,1048,Book F,18,139.82,2233.53,Credit Card,36
4104,221,2030-10-12,981,1098,Book I,5,19.55,4214.69,Paypal,42
4105,9284,2025-08-29,276,1068,Book I,6,66.12,1176.9,Debit Card,47
4106,8421,2023-09-27,327,1046,Book I,1,104.44,444.07,Debit Card,1
4107,6005,2031-07-21,317,1057,Book E,8,92.0,1563.12,Debit Card,10
4108,4017,2026-03-27,740,1085,Book E,16,186.4,1573.2,Paypal,90
4109,4206,2026-04-24,986,1002,Book N,16,70.86,3396.78,Cash,84
4110,9250,2029-07-21,600,1006,Book G,4,37.03,659.83,Cash,23
4111,6099,2034-03-29,379,1025,Book N,7,80.29,3009.7,Credit Card,84
4112,7196,2030-01-25,466,1087,Book B,8,118.45,3282.5,Credit Card,7
4113,8876,2031-04-30,546,1050,Book N,2,187.14,1869.91,Paypal,25
4114,6605,2030-09-20,905,1021,Book B,12,85.46,4680.5,Debit Card,7
4115,8185,2032-09-06,85,1039,Book P,2,171.57,623.24,Cash,8
4116,9190,2024-02-06,880,1075,Book S,14,162.98,1398.43,Debit Card,85
4117,5248,2023-10-05,304,1075,Book B,0,194.82,653.99,Debit Card,46
4118,2882,2029-10-08,874,1087,Book E,10,5.51,2702.58,Debit Card,29
4119,1678,2032-06-28,74,1089,Book A,18,128.85,361.23,Cash,57
4120,4405,2024-07-05,367,1049,Book D,10,167.14,3521.1,Credit Card,76
4121,902,2027-10-09,485,1043,Book N,11,11.54,4937.5,Credit Card,57
4122,7297,2035-10-01,480,1005,Book P,11,88.47,2263.16,Credit Card,9
4123,2297,2033-04-04,300,1017,Book N,14,40.52,3729.6,Credit Card,41
4124,6386,2025-10-20,113,1026,Book E,3,157.28,3828.84,Credit Card,71
4125,4300,2032-09-10,697,1034,Book F,3,46.0,4705.79,Debit Card,46
4126,297,2030-03-27,47,1084,Book D,4,103.22,1053.53,Credit Card,3
4127,8871,2034-03-09,325,1033,Book N,18,195.12,4460.21,Credit Card,2
4128,9981,2032-08-04,63,1057,Book E,9,111.88,714.01,Cash,72
4129,28,2031-11-18,187,1008,Book J,6,118.86,416.11,Credit Card,85
4130,4511,2028-02-20,221,1052,Book G,19,35.63,4356.97,Credit Card,64
4131,6840,2028-08-23,370,1018,Book E,2,7.31,743.57,Cash,9
4132,9716,2036-05-25,5,1071,Book J,1,58.52,85.21,Debit Card,93
4133,9532,2030-04-22,810,1084,Book G,19,178.17,2197.2,Credit Card,71
4134,3249,2024-11-28,588,1038,Book P,6,132.15,4457.78,Credit Card,67
4135,7835,2025-11-02,540,1072,Book H,19,182.64,4425.53,Credit Card,62
4136,2581,2034-01-26,617,1007,Book D,7,92.91,4398.58,Paypal,79
4137,5633,2024-04-05,322,1081,Book J,15,61.42,1354.48,Paypal,96
4138,1371,2024-02-01,240,1022,Book A,5,97.07,402.97,Paypal,42
4139,9954,2026-05-20,278,1070,Book E,3,39.65,2604.6,Credit Card,19
4140,7154,2026-10-02,947,1092,Book N,19,98.83,4359.69,Credit Card,12
4141,5285,2035-06-17,39,1060,Book M,19,185.51,1299.4,Credit Card,62
4142,5939,2031-04-22,220,1012,Book I,15,118.44,4740.13,Credit Card,41
4143,682,2023-09-01,513,1000,Book G,2,40.88,3731.11,Credit Card,7
4144,3160,2030-12-23,462,1031,Book G,1,60.15,1738.7,Debit Card,90
4145,2988,2026-06-11,597,1065,Book E,8,199.03,4798.09,Cash,47
4146,1883,2026-06-03,18,1027,Book E,14,131.75,3433.57,Credit Card,71
4147,1941,2026-05-08,149,1040,Book F,18,109.84,3074.85,Debit Card,12
4148,3297,2036-01-07,505,1015,Book O,15,195.74,3162.47,Cash,67
4149,3535,2031-08-20,265,1034,Book I,10,186.53,3928.13,Paypal,18
4150,3730,2031-08-24,370,1063,Book R,7,174.73,3470.65,Cash,87
4151,6367,2035-12-28,51,1017,Book R,9,100.03,2798.16,Debit Card,86
4152,1182,2029-01-10,623,1070,Book B,16,173.22,2925.91,Cash,73
4153,1376,2029-01-19,433,1041,Book B,4,76.91,1116.0,Credit Card,3
4154,5334,2033-05-29,66,1084,Book B,2,191.31,3514.13,Debit Card,96
4155,627,2031-07-21,867,1088,Book M,3,190.66,4706.44,Credit Card,59
4156,2113,2023-04-22,575,1014,Book H,10,146.37,3808.58,Credit Card,63
4157,5941,2027-11-14,810,1057,Book L,5,173.41,4322.6,Credit Card,58
4158,6700,2029-03-19,522,1044,Book L,15,73.55,279.97,Credit Card,1
4159,7516,2035-12-16,845,1059,Book J,14,155.78,4960.33,Paypal,10
4160,9136,2034-09-25,943,1007,Book G,15,31.02,3580.57,Paypal,68
4161,7518,2023-01-18,959,1031,Book P,2,153.72,3926.83,Debit Card,0
4162,1463,2025-07-03,675,1012,Book P,6,85.86,684.27,Credit Card,83
4163,2888,2031-02-18,509,1058,Book P,11,9.5,1427.98,Debit Card,12
4164,4512,2029-10-24,979,1044,Book K,1,56.39,2124.84,Cash,94
4165,685,2034-04-16,809,1050,Book L,12,41.38,1647.12,Credit Card,73
4166,7377,2025-09-26,146,1031,Book O,9,28.38,3845.85,Debit Card,76
4167,7890,2029-03-29,239,1049,Book M,3,150.56,1561.92,Credit Card,77
4168,1367,2036-01-20,719,1066,Book S,19,131.96,3735.89,Credit Card,68
4169,3917,2035-08-06,277,1048,Book L,5,33.5,4348.93,Credit Card,4
4170,2640,2023-02-16,723,1045,Book O,5,90.37,1058.69,Debit Card,68
4171,9952,2028-09-30,405,1098,Book L,4,99.16,1760.05,Credit Card,97
4172,9132,2031-03-04,275,1076,Book H,12,22.54,4912.29,Credit Card,89
4173,9041,2035-10-03,376,1058,Book H,17,41.04,1340.27,Credit Card,81
4174,2301,2030-06-10,731,1035,Book R,15,108.3,1265.26,Debit Card,63
4175,2939,2031-08-02,642,1066,Book H,4,187.89,3564.24,Credit Card,27
4176,5823,2035-01-08,422,1090,Book F,12,53.58,3665.63,Paypal,3
4177,8751,2032-08-03,98,1027,Book F,1,127.27,4598.46,Debit Card,7
4178,6524,2034-01-27,251,1044,Book L,5,25.87,1477.23,Cash,47
4179,1980,2031-07-04,734,1051,Book K,4,192.08,2020.49,Cash,2
4180,3804,2031-01-26,873,1020,Book F,8,20.9,4704.12,Cash,67
4181,9299,2030-04-02,743,1066,Book J,5,23.63,4788.92,Credit Card,61
4182,5365,2032-08-14,895,1083,Book I,18,49.34,4806.33,Cash,1
4183,4672,2027-07-16,115,1086,Book J,4,111.74,703.03,Credit Card,65
4184,4837,2027-11-15,46,1056,Book M,8,101.73,650.55,Credit Card,18
4185,2281,2024-02-16,14,1037,Book A,19,192.44,538.37,Credit Card,95
4186,9833,2033-04-21,586,1074,Book A,8,141.29,1243.18,Credit Card,15
4187,4953,2029-05-18,695,1037,Book G,9,48.99,1783.15,Cash,10
4188,6821,2028-03-03,635,1047,Book L,12,29.08,3256.9,Debit Card,2
4189,4131,2026-12-21,992,1073,Book T,1,82.91,4499.64,Debit Card,39
4190,6203,2027-08-24,636,1057,Book N,17,26.84,4433.03,Debit Card,51
4191,9908,2023-09-16,453,1066,Book O,7,184.08,2550.38,Debit Card,83
4192,1785,2034-07-31,560,1048,Book O,15,129.46,1145.5,Debit Card,74
4193,3183,2026-02-26,831,1002,Book O,10,15.04,3448.58,Debit Card,35
4194,495,2027-06-20,608,1038,Book L,19,12.77,288.37,Paypal,55
4195,7661,2029-12-22,47,1085,Book N,14,94.49,1450.44,Cash,39
4196,2861,2023-09-26,481,1089,Book P,12,39.21,1459.29,Credit Card,40
4197,6180,2024-07-05,584,1069,Book D,5,143.09,4970.89,Debit Card,56
4198,4042,2023-08-17,149,1054,Book N,2,195.09,416.38,Debit Card,83
4199,7345,2030-04-29,8,1006,Book M,14,152.78,1520.25,Credit Card,72
4200,2898,2035-02-16,799,1032,Book M,2,14.47,3590.03,Credit Card,7
4201,367,2029-08-11,184,1026,Book J,1,151.73,2917.6,Debit Card,85
4202,850,2027-05-28,154,1054,Book S,13,126.87,3764.83,Cash,10
4203,9574,2025-05-31,930,1039,Book E,17,62.03,3406.29,Credit Card,65
4204,5475,2034-05-29,595,1073,Book E,3,88.88,3834.55,Paypal,14
4205,6930,2031-10-07,46,1047,Book M,1,184.27,1613.42,Credit Card,38
4206,2654,2031-09-15,521,1022,Book S,5,119.88,921.54,Debit Card,3
4207,3504,2025-07-25,765,1023,Book J,9,144.49,2350.06,Debit Card,44
4208,1542,2029-02-08,456,1072,Book F,1,95.86,4164.34,Paypal,19
4209,4263,2028-10-19,647,1017,Book F,0,193.14,1308.03,Cash,85
4210,8960,2025-03-08,717,1074,Book S,7,181.61,465.24,Debit Card,96
4211,323,2025-07-29,164,1020,Book K,8,65.53,597.07,Cash,18
4212,2032,2030-10-05,785,1087,Book H,1,52.09,2382.38,Debit Card,20
4213,814,2034-02-15,373,1026,Book H,7,11.52,2687.09,Cash,1
4214,7740,2035-11-11,385,1026,Book G,9,100.17,2640.81,Credit Card,30
4215,9471,2033-09-29,754,1093,Book D,3,177.38,3008.59,Debit Card,23
4216,9291,2028-08-05,471,1033,Book A,5,71.0,1260.55,Debit Card,13
4217,1080,2036-02-05,444,1004,Book F,10,127.49,509.92,Credit Card,81
4218,2227,2033-05-12,554,1012,Book L,15,134.07,2026.09,Debit Card,9
4219,9232,2028-10-26,389,1002,Book O,2,159.29,2073.93,Credit Card,28
4220,8432,2031-10-25,339,1066,Book G,1,29.27,2381.01,Debit Card,2
4221,2706,2029-05-09,658,1087,Book O,1,147.45,2484.7,Credit Card,98
4222,6983,2027-09-13,524,1080,Book M,12,184.48,2918.53,Cash,91
4223,5156,2026-01-12,934,1043,Book F,18,20.97,689.74,Debit Card,29
4224,1165,2027-01-28,899,1023,Book H,8,98.73,131.67,Cash,65
4225,3262,2032-08-29,542,1062,Book N,5,103.44,1333.92,Debit Card,70
4226,8329,2036-04-14,683,1096,Book B,1,149.37,3006.19,Paypal,90
4227,1451,2032-07-29,221,1012,Book H,16,40.2,1498.1,Credit Card,58
4228,3863,2024-09-14,929,1097,Book A,8,97.29,2172.79,Credit Card,6
4229,8516,2031-10-09,664,1091,Book M,3,57.51,1599.67,Cash,30
4230,9237,2023-10-30,799,1011,Book E,1,21.57,4246.02,Cash,62
4231,7287,2031-08-20,530,1079,Book J,19,25.83,358.23,Cash,51
4232,8046,2033-03-13,677,1056,Book A,17,195.95,1986.74,Debit Card,67
4233,8248,2028-06-23,393,1091,Book K,3,171.64,98.9,Debit Card,69
4234,7304,2023-01-01,330,1030,Book R,14,188.62,4248.53,Paypal,43
4235,6769,2032-01-09,823,1042,Book E,4,29.08,1790.32,Cash,30
4236,5383,2036-03-23,559,1086,Book I,0,198.77,3785.61,Debit Card,6
4237,4057,2029-09-23,619,1093,Book H,5,26.41,2815.65,Credit Card,10
4238,9609,2033-10-07,529,1006,Book F,6,35.08,2987.1,Credit Card,22
4239,3000,2035-11-19,704,1050,Book H,4,124.54,4106.27,Debit Card,34
4240,9119,2024-04-13,263,1021,Book H,10,93.71,2324.77,Credit Card,7
4241,1232,2030-01-29,135,1086,Book I,4,122.24,2350.09,Credit Card,3
4242,1515,2026-09-04,128,1057,Book I,1,57.83,1161.19,Debit Card,90
4243,2314,2031-09-01,980,1099,Book J,12,196.44,1209.34,Credit Card,6
4244,1452,2033-08-25,995,1028,Book R,8,82.49,1066.5,Debit Card,61
4245,4550,2031-02-13,341,1083,Book J,4,63.04,1630.77,Debit Card,15
4246,5859,2036-06-09,180,1035,Book K,11,148.16,540.97,Debit Card,46
4247,8623,2023-03-26,747,1095,Book T,1,84.06,335.63,Cash,40
4248,9047,2030-08-15,894,1061,Book J,9,163.13,4537.72,Debit Card,85
4249,839,2032-03-14,207,1016,Book R,7,34.32,697.39,Credit Card,72
4251,7008,2034-09-14,192,1082,Book R,15,133.76,3178.08,Credit Card,43
4252,9198,2023-08-21,366,1081,Book I,5,17.1,1130.02,Paypal,16
4253,8595,2032-02-25,412,1031,Book I,5,74.26,2718.36,Paypal,1
4254,3568,2029-04-23,53,1033,Book N,6,168.91,1132.4,Debit Card,46
4255,9360,2025-12-10,447,1016,Book N,13,106.11,159.26,Credit Card,63
4256,3088,2025-04-16,240,1093,Book L,11,133.94,4788.22,Cash,90
4257,8736,2032-05-23,455,1000,Book L,12,104.09,1288.44,Cash,91
4258,1715,2029-10-23,167,1043,Book A,13,76.65,2977.89,Credit Card,70
4259,340,2036-09-06,52,1052,Book B,12,88.32,4051.6,Debit Card,21
4260,6889,2033-08-11,273,1080,Book I,11,21.86,3151.65,Cash,39
4261,6080,2028-11-04,606,1016,Book O,4,99.62,2215.43,Paypal,78
4262,5235,2032-08-22,456,1038,Book J,14,18.45,2335.38,Paypal,61
4263,8237,2029-05-16,601,1088,Book M,6,69.09,861.13,Debit Card,82
4264,5019,2035-10-04,201,1064,Book L,4,106.24,4777.89,Credit Card,8
4265,589,2035-09-05,750,1059,Book D,15,65.34,3411.44,Credit Card,43
4266,3366,2026-07-26,855,1006,Book G,16,93.62,4519.02,Debit Card,76
4267,2671,2035-04-16,918,1006,Book L,2,7.72,3921.83,Cash,89
4268,3590,2035-12-07,427,1077,Book H,18,191.33,2468.28,Debit Card,99
4269,35,2032-02-11,240,1090,Book R,16,123.35,1441.75,Debit Card,86
4270,29,2027-05-10,574,1071,Book F,5,190.94,118.73,Credit Card,77
4271,9623,2028-07-20,969,1020,Book L,1,152.99,113.0,Credit Card,94
4272,7208,2033-06-28,528,1022,Book N,10,87.64,4405.16,Debit Card,52
4273,2171,2024-02-16,839,1044,Book A,17,198.03,4444.55,Debit Card,49
4274,5258,2025-07-08,859,1054,Book H,2,147.4,3749.69,Debit Card,9
4275,4772,2023-02-04,794,1021,Book K,5,138.2,4404.97,Cash,71
4276,890,2035-09-13,937,1037,Book D,18,115.16,1374.23,Debit Card,95
4277,7773,2035-07-20,396,1044,Book J,0,165.41,3618.97,Debit Card,6
4278,3323,2026-04-18,701,1063,Book B,8,107.86,3423.6,Credit Card,90
4279,9492,2036-07-17,117,1069,Book F,4,180.46,2036.47,Debit Card,51
4280,3515,2034-05-03,106,1030,Book K,15,16.65,362.07,Credit Card,4
4281,6581,2025-04-25,490,1053,Book A,1,137.76,2499.86,Credit Card,76
4282,8440,2034-07-27,423,1094,Book F,2,56.62,4602.22,Credit Card,41
4283,5488,2031-02-25,579,1050,Book S,16,79.26,877.4,Credit Card,72
4284,3734,2033-09-14,899,1029,Book D,13,113.49,4506.57,Debit Card,93
4285,9561,2026-07-27,915,1014,Book K,11,32.46,1109.6,Credit Card,15
4286,7245,2023-04-09,416,1031,Book S,7,162.79,57.26,Credit Card,75
4287,1655,2032-10-08,560,1068,Book S,12,89.04,1841.41,Debit Card,60
4288,5271,2029-10-11,161,1018,Book P,9,106.65,4261.14,Paypal,75
4289,6499,2026-05-23,223,1011,Book F,12,159.67,1910.08,Cash,6
4290,224,2026-01-06,740,1068,Book A,13,95.57,2731.56,Paypal,67
4291,9329,2024-07-19,168,1084,Book A,0,36.17,4507.44,Paypal,44
4292,4538,2024-11-22,798,1090,Book N,1,12.29,4338.86,Debit Card,40
4293,4240,2035-03-13,771,1087,Book P,5,98.59,232.92,Cash,89
4294,1591,2035-06-13,12,1001,Book L,10,162.8,4275.04,Debit Card,1
4295,6122,2030-05-31,161,1085,Book H,6,74.76,4871.21,Cash,3
4296,3257,2035-11-16,434,1024,Book D,10,89.25,1779.69,Cash,63
4297,6587,2029-05-23,562,1086,Book O,19,136.59,3833.43,Paypal,3
4298,4880,2026-03-16,868,1054,Book E,2,24.95,617.5,Debit Card,82
4299,2182,2026-11-10,81,1060,Book O,15,13.0,3746.81,Paypal,31
4300,6962,2027-12-02,122,1034,Book N,9,26.63,23.56,Debit Card,23
4301,5028,2029-11-15,202,1006,Book L,10,106.36,796.57,Credit Card,30
4302,9200,2030-01-05,982,1071,Book K,7,155.42,1347.96,Credit Card,17
4303,4900,2030-02-24,767,1012,Book K,11,85.57,3052.11,Credit Card,6
4304,1210,2026-03-08,873,1046,Book H,3,114.73,2819.28,Credit Card,66
4305,422,2027-07-02,61,1085,Book L,5,95.06,1485.11,Debit Card,47
4306,8833,2030-03-02,876,1078,Book R,8,43.73,1821.21,Debit Card,58
4307,1707,2029-11-24,427,1031,Book R,2,187.24,594.67,Paypal,60
4308,1159,2029-02-12,900,1044,Book B,12,187.85,4460.85,Debit Card,24
4309,2307,2024-03-31,768,1020,Book L,9,54.05,4090.86,Cash,7
4310,274,2032-09-07,616,1077,Book P,10,143.18,812.61,Credit Card,68
4311,172,2035-01-30,219,1061,Book S,18,158.11,1563.15,Credit Card,32
4312,3957,2028-05-18,486,1012,Book N,5,147.58,1389.95,Debit Card,7
4313,7847,2029-07-23,702,1098,Book N,4,39.99,4886.15,Credit Card,7
4314,3189,2032-05-02,855,1047,Book H,9,168.45,1311.63,Debit Card,81
4315,1726,2023-07-31,651,1019,Book A,2,120.56,3870.19,Credit Card,29
4316,4398,2035-12-29,266,1017,Book S,1,122.16,2239.7,Credit Card,31
4317,5919,2033-11-08,356,1024,Book I,9,164.8,3689.44,Cash,57
4318,1565,2023-09-04,657,1051,Book B,5,102.53,4640.88,Debit Card,6
4319,1783,2034-01-29,872,1003,Book E,2,33.35,4428.74,Debit Card,94
4320,844,2026-03-26,622,1065,Book M,3,5.59,2381.54,Cash,73
4321,9441,2027-12-16,450,1056,Book M,15,80.29,169.25,Debit Card,28
4322,4565,2033-06-07,474,1041,Book K,0,9.34,2025.49,Debit Card,4
4323,905,2030-12-06,599,1018,Book B,4,120.41,3863.33,Credit Card,23
4324,8615,2030-07-15,849,1011,Book J,1,21.59,823.94,Credit Card,63
4325,9769,2036-02-19,553,1087,Book O,4,29.5,1646.54,Cash,21
4326,6401,2032-08-24,720,1066,Book K,2,56.17,2555.48,Paypal,8
4327,1548,2025-10-26,243,1057,Book P,15,34.77,4332.5,Debit Card,7
4328,2081,2023-01-31,342,1025,Book D,18,188.13,2736.1,Paypal,82
4329,8110,2028-01-01,790,1087,Book R,18,62.95,1125.82,Paypal,9
4330,3986,2034-07-12,846,1032,Book D,4,56.04,3090.86,Debit Card,21
4331,8689,2029-04-06,259,1090,Book D,11,93.4,2263.35,Credit Card,7
